timeStamp,elapsed,label,dataType,success,bytes,sentBytes,Latency,IdleTime,Connect
1638552630428,63,AudioMedium3,bin,true,1693697,140,1,0,0
1638552630536,27,ImageLarge3,bin,true,768842,141,1,0,0
1638552630579,2,TextSmall3,text,true,66009,140,0,0,0
1638552630607,79,AudioLarge3,bin,true,1693697,140,2,0,0
1638552630772,35,TextLarge3,text,true,1253904,140,1,0,0
1638552630879,47,AudioLarge3,bin,true,1693697,140,1,0,0
1638552630950,27,ImageMedium3,bin,true,334427,142,11,0,0
1638552630922,83,TextLarge3,text,true,1253904,140,3,0,0
1638552631114,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552631222,11,ImageMedium3,bin,true,334427,142,2,0,0
1638552631293,5,TextSmall3,text,true,66009,140,2,0,0
1638552631265,43,AudioLarge3,bin,true,1693697,140,1,0,0
1638552631457,53,AudioLarge3,bin,true,1693697,140,1,0,0
1638552631565,61,AudioLarge3,bin,true,1693697,140,1,0,0
1638552631609,28,ImageLarge3,bin,true,768842,141,2,0,0
1638552631636,21,ImageLarge3,bin,true,768842,141,2,0,0
1638552631799,12,ImageMedium3,bin,true,334427,142,2,0,0
1638552631951,8,TextSmall3,text,true,66009,140,5,0,0
1638552631908,52,AudioSmall3,bin,true,1693697,140,1,0,0
1638552631979,128,AudioLarge3,bin,true,1693697,140,1,0,0
1638552632144,146,AudioSmall3,bin,true,1693697,140,23,0,0
1638552632294,10,ImageSmall3,bin,true,89020,141,4,0,0
1638552632252,193,AudioSmall3,bin,true,1693697,140,3,0,0
1638552632322,264,AudioMedium3,bin,true,1693697,140,12,0,0
1638552632595,127,ImageLarge3,bin,true,768842,141,46,0,0
1638552632486,246,AudioMedium3,bin,true,1693697,140,5,0,0
1638552632638,122,AudioMedium3,bin,true,1693697,140,4,0,0
1638552632665,153,AudioLarge3,bin,true,1693697,140,9,0,0
1638552632835,3,TextSmall3,text,true,66009,140,2,0,0
1638552632937,24,ImageLarge3,bin,true,768842,141,1,0,0
1638552633008,6,ImageSmall3,bin,true,89020,141,4,0,0
1638552632980,137,AudioLarge3,bin,true,1693697,140,1,0,0
1638552633172,15,TextMedium3,text,true,581702,141,1,0,0
1638552633280,22,ImageLarge3,bin,true,768842,141,1,0,0
1638552633324,19,TextMedium3,text,true,581702,141,1,0,0
1638552633351,43,TextLarge3,text,true,1253904,140,1,0,0
1638552633514,12,ImageMedium3,bin,true,334427,142,1,0,0
1638552633623,15,ImageMedium3,bin,true,334427,142,1,0,0
1638552633666,46,AudioLarge3,bin,true,1693697,140,1,0,0
1638552633694,69,AudioLarge3,bin,true,1693697,140,3,0,0
1638552633859,43,TextLarge3,text,true,1253904,140,1,0,0
1638552634009,16,TextSmall3,text,true,66009,140,11,0,0
1638552633975,76,AudioSmall3,bin,true,1693697,140,2,0,0
1638552634037,52,TextMedium3,text,true,581702,141,5,0,0
1638552634201,21,ImageLarge3,bin,true,768842,141,1,0,0
1638552634310,2,ImageSmall3,bin,true,89020,141,0,0,0
1638552634352,10,ImageMedium3,bin,true,334427,142,0,0,0
1638552634381,57,AudioMedium3,bin,true,1693697,140,1,0,0
1638552634546,3,TextSmall3,text,true,66009,140,1,0,0
1638552634653,33,TextLarge3,text,true,1253904,140,1,0,0
1638552634696,16,TextMedium3,text,true,581702,141,1,0,0
1638552634724,75,AudioSmall3,bin,true,1693697,140,1,0,0
1638552634888,57,AudioSmall3,bin,true,1693697,140,1,0,0
1638552634995,285,AudioMedium3,bin,true,1693697,140,2,0,0
1638552635067,312,TextLarge3,text,true,1253904,140,6,0,0
1638552635231,198,AudioSmall3,bin,true,1693697,140,44,0,0
1638552635339,226,AudioMedium3,bin,true,1693697,140,1,0,0
1638552635039,552,TextLarge3,text,true,1253904,140,11,0,0
1638552635410,211,AudioSmall3,bin,true,1693697,140,25,0,0
1638552635574,52,ImageLarge3,bin,true,768842,141,5,0,0
1638552635591,81,AudioMedium3,bin,true,1693697,140,10,0,0
1638552635682,7,ImageSmall3,bin,true,89020,141,2,0,0
1638552635754,39,TextLarge3,text,true,1253904,140,0,0,0
1638552635918,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552635934,47,AudioSmall3,bin,true,1693697,140,1,0,0
1638552636277,6,ImageSmall3,bin,true,89020,141,3,0,0
1638552636260,40,ImageMedium3,bin,true,334427,142,5,0,0
1638552636026,303,AudioMedium3,bin,true,1693697,140,0,0,0
1638552636368,30,ImageMedium3,bin,true,334427,142,4,0,0
1638552636096,310,AudioLarge3,bin,true,1693697,140,2,0,0
1638552636439,58,AudioLarge3,bin,true,1693697,140,5,0,0
1638552636603,118,ImageLarge3,bin,true,768842,141,1,0,0
1638552636620,159,AudioMedium3,bin,true,1693697,140,3,0,0
1638552636712,92,AudioMedium3,bin,true,1693697,140,3,0,0
1638552636782,22,ImageMedium3,bin,true,334427,142,2,0,0
1638552636946,26,ImageLarge3,bin,true,768842,141,1,0,0
1638552636964,41,TextLarge3,text,true,1253904,140,2,0,0
1638552637053,61,ImageLarge3,bin,true,768842,141,1,0,0
1638552637125,83,AudioMedium3,bin,true,1693697,140,1,0,0
1638552637289,71,AudioMedium3,bin,true,1693697,140,1,0,0
1638552637307,100,AudioLarge3,bin,true,1693697,140,2,0,0
1638552637398,63,AudioLarge3,bin,true,1693697,140,3,0,0
1638552637468,46,TextLarge3,text,true,1253904,140,2,0,0
1638552637632,64,AudioSmall3,bin,true,1693697,140,1,0,0
1638552637649,77,AudioMedium3,bin,true,1693697,140,6,0,0
1638552637740,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552637811,121,AudioSmall3,bin,true,1693697,140,1,0,0
1638552637975,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552637992,74,TextLarge3,text,true,1253904,140,2,0,0
1638552638155,6,ImageSmall3,bin,true,89020,141,2,0,0
1638552638082,132,AudioSmall3,bin,true,1693697,140,1,0,0
1638552638318,15,TextMedium3,text,true,581702,141,1,0,0
1638552638335,40,TextLarge3,text,true,1253904,140,1,0,0
1638552638426,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552638496,53,AudioLarge3,bin,true,1693697,140,1,0,0
1638552638661,3,TextSmall3,text,true,66009,140,2,0,0
1638552638678,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552638769,3,ImageSmall3,bin,true,89020,141,0,0,0
1638552638840,48,AudioMedium3,bin,true,1693697,140,1,0,0
1638552639004,2,TextSmall3,text,true,66009,140,0,0,0
1638552639021,11,ImageMedium3,bin,true,334427,142,1,0,0
1638552639115,18,TextMedium3,text,true,581702,141,1,0,0
1638552639184,73,AudioMedium3,bin,true,1693697,140,1,0,0
1638552639347,2,TextSmall3,text,true,66009,140,1,0,0
1638552639365,40,AudioSmall3,bin,true,1693697,140,0,0,0
1638552639466,18,ImageLarge3,bin,true,768842,141,2,0,0
1638552639527,44,AudioLarge3,bin,true,1693697,140,1,0,0
1638552639690,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552639707,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552639869,45,ImageMedium3,bin,true,334427,142,1,0,0
1638552639798,190,TextLarge3,text,true,1253904,140,1,0,0
1638552640051,98,ImageLarge3,bin,true,768842,141,2,0,0
1638552639791,387,AudioSmall3,bin,true,1693698,140,2,0,1
1638552640033,164,AudioSmall3,bin,true,1693697,140,13,0,0
1638552640218,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552640233,6,ImageSmall3,bin,true,89020,141,2,0,0
1638552640299,11,ImageMedium3,bin,true,334427,142,1,0,0
1638552640479,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552640461,50,AudioMedium3,bin,true,1693697,140,1,0,0
1638552640657,167,AudioSmall3,bin,true,1693697,140,2,0,0
1638552640647,197,AudioSmall3,bin,true,1693697,140,1,0,0
1638552640727,126,AudioMedium3,bin,true,1693697,140,2,0,0
1638552640891,11,ImageMedium3,bin,true,334426,142,1,0,0
1638552640917,24,ImageLarge3,bin,true,768842,141,2,0,0
1638552641076,155,ImageLarge3,bin,true,768842,141,11,0,0
1638552641157,115,AudioSmall3,bin,true,1693697,140,38,0,0
1638552641085,210,ImageLarge3,bin,true,768842,141,4,0,0
1638552641321,80,AudioMedium3,bin,true,1693696,140,1,0,0
1638552641337,111,AudioLarge3,bin,true,1693697,140,2,0,0
1638552641514,109,AudioSmall3,bin,true,1693697,140,1,0,0
1638552641505,119,AudioLarge3,bin,true,1693697,140,1,0,0
1638552641585,133,AudioLarge3,bin,true,1693697,140,3,0,0
1638552641749,67,AudioLarge3,bin,true,1693696,140,1,0,0
1638552641767,70,AudioSmall3,bin,true,1693697,140,2,0,0
1638552641934,91,AudioMedium3,bin,true,1693697,140,1,0,0
1638552641944,155,AudioLarge3,bin,true,1693697,140,4,0,0
1638552642015,110,TextLarge3,text,true,1253904,140,8,0,0
1638552642197,20,ImageMedium3,bin,true,334427,142,1,0,0
1638552642178,100,TextLarge3,text,true,1253903,140,1,0,0
1638552642363,3,TextSmall3,text,true,66009,140,1,0,0
1638552642372,45,AudioSmall3,bin,true,1693697,140,1,0,0
1638552642444,63,AudioSmall3,bin,true,1693697,140,1,0,0
1638552642606,4,ImageSmall3,bin,true,89019,141,1,0,0
1638552642624,48,AudioMedium3,bin,true,1693697,140,1,0,0
1638552642802,6,ImageSmall3,bin,true,89020,141,3,0,0
1638552642792,145,AudioMedium3,bin,true,1693697,140,1,0,0
1638552642871,78,ImageLarge3,bin,true,768842,141,2,0,0
1638552643035,10,ImageMedium3,bin,true,334426,142,3,0,0
1638552643054,68,AudioMedium3,bin,true,1693697,140,1,0,0
1638552643221,70,ImageLarge3,bin,true,768842,141,1,0,0
1638552643231,146,AudioMedium3,bin,true,1693697,140,1,0,0
1638552643301,96,AudioSmall3,bin,true,1693697,140,2,0,0
1638552643464,75,AudioSmall3,bin,true,1693696,140,1,0,0
1638552643482,83,AudioSmall3,bin,true,1693697,140,1,0,0
1638552643650,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552643659,18,TextMedium3,text,true,581702,141,1,0,0
1638552643738,14,TextMedium3,text,true,581702,141,1,0,0
1638552643894,10,ImageMedium3,bin,true,334426,142,1,0,0
1638552643912,19,TextMedium3,text,true,581702,141,1,0,0
1638552644079,16,ImageMedium3,bin,true,334427,142,1,0,0
1638552644089,83,AudioLarge3,bin,true,1693697,140,3,0,0
1638552644159,47,TextMedium3,text,true,581702,141,6,0,0
1638552644323,25,ImageLarge3,bin,true,768841,141,1,0,0
1638552644340,9,ImageSmall3,bin,true,89019,141,3,0,0
1638552644507,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552644516,11,ImageMedium3,bin,true,334427,142,1,0,0
1638552644588,5,TextSmall3,text,true,66009,140,1,0,0
1638552644768,4,TextSmall3,text,true,66008,140,2,0,0
1638552644751,38,TextLarge3,text,true,1253868,140,1,0,0
1638552644936,106,TextLarge3,text,true,1253904,140,1,0,0
1638552644947,211,AudioMedium3,bin,true,1693697,140,1,0,0
1638552645016,237,ImageLarge3,bin,true,768842,141,2,0,0
1638552645181,99,ImageMedium3,bin,true,334428,142,3,0,2
1638552645197,118,AudioMedium3,bin,true,1693696,140,6,0,0
1638552645365,26,TextMedium3,text,true,581702,141,1,0,0
1638552645374,68,AudioLarge3,bin,true,1693697,140,1,0,0
1638552645445,29,ImageLarge3,bin,true,768842,141,1,0,0
1638552645626,61,TextMedium3,text,true,581701,141,7,0,0
1638552645610,93,AudioLarge3,bin,true,1693697,140,1,0,0
1638552645803,43,ImageLarge3,bin,true,768842,141,1,0,0
1638552645794,65,TextLarge3,text,true,1253904,140,1,0,0
1638552645874,72,AudioMedium3,bin,true,1693697,140,2,0,0
1638552646038,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552646054,64,AudioLarge3,bin,true,1693696,140,1,0,0
1638552646223,75,AudioMedium3,bin,true,1693697,140,1,0,0
1638552646232,80,AudioMedium3,bin,true,1693697,140,2,0,0
1638552646304,62,AudioLarge3,bin,true,1693697,140,3,0,0
1638552646484,20,ImageMedium3,bin,true,334426,142,3,0,0
1638552646468,50,AudioSmall3,bin,true,1693697,140,0,0,0
1638552646661,7,ImageSmall3,bin,true,89020,141,1,0,0
1638552646652,56,AudioSmall3,bin,true,1693697,140,1,0,0
1638552646732,28,TextMedium3,text,true,581702,141,1,0,0
1638552646896,20,ImageLarge3,bin,true,768842,141,1,0,0
1638552646913,8,ImageSmall3,bin,true,89019,141,4,0,0
1638552647090,90,TextMedium3,text,true,581702,141,3,0,0
1638552647162,36,TextMedium3,text,true,581702,141,11,0,0
1638552647081,118,AudioMedium3,bin,true,1693697,140,2,0,0
1638552647325,61,AudioLarge3,bin,true,1693697,140,1,0,0
1638552647342,73,TextLarge3,text,true,1253903,140,3,0,0
1638552647520,5,TextSmall3,text,true,66009,140,3,0,0
1638552647509,36,TextLarge3,text,true,1253904,140,2,0,0
1638552647595,81,AudioLarge3,bin,true,1693697,140,1,0,0
1638552647754,38,ImageLarge3,bin,true,768842,141,1,0,0
1638552647772,56,AudioSmall3,bin,true,1693696,140,1,0,0
1638552647949,21,ImageMedium3,bin,true,334427,142,4,0,0
1638552647939,53,AudioMedium3,bin,true,1693697,140,1,0,0
1638552648019,130,AudioMedium3,bin,true,1693697,140,2,0,0
1638552648199,5,ImageSmall3,bin,true,88984,141,2,0,0
1638552648184,93,AudioMedium3,bin,true,1693697,140,1,0,0
1638552648368,42,TextLarge3,text,true,1253904,140,1,0,0
1638552648378,61,AudioLarge3,bin,true,1693697,140,6,0,0
1638552648448,71,AudioMedium3,bin,true,1693697,140,2,0,0
1638552648612,83,AudioLarge3,bin,true,1693697,140,1,0,0
1638552648629,130,AudioLarge3,bin,true,1693698,140,3,0,1
1638552648807,10,TextSmall3,text,true,66009,140,2,0,0
1638552648797,65,TextLarge3,text,true,1253904,140,1,0,0
1638552648877,65,AudioLarge3,bin,true,1693697,140,1,0,0
1638552649041,127,TextLarge3,text,true,1253904,140,1,0,0
1638552649059,112,ImageLarge3,bin,true,768842,141,5,0,0
1638552649226,32,ImageLarge3,bin,true,768842,141,1,0,0
1638552649306,3,TextSmall3,text,true,66009,140,1,0,0
1638552649236,77,AudioSmall3,bin,true,1693697,140,2,0,0
1638552649471,3,TextSmall3,text,true,66009,140,1,0,0
1638552649488,49,AudioSmall3,bin,true,1693697,140,1,0,0
1638552649666,26,ImageMedium3,bin,true,334427,142,2,0,0
1638552649656,56,AudioSmall3,bin,true,1693697,140,1,0,0
1638552649736,3,TextSmall3,text,true,66009,140,1,0,0
1638552649917,44,TextMedium3,text,true,581702,141,7,0,0
1638552649900,64,AudioMedium3,bin,true,1693697,140,1,0,0
1638552650086,10,ImageMedium3,bin,true,334427,142,1,0,0
1638552650095,67,AudioLarge3,bin,true,1693697,140,2,0,0
1638552650166,67,TextLarge3,text,true,1253904,140,2,0,0
1638552650329,56,TextLarge3,text,true,1253904,140,1,0,0
1638552650346,45,ImageLarge3,bin,true,768842,141,4,0,0
1638552650514,10,ImageMedium3,bin,true,334427,142,0,0,0
1638552650524,15,ImageMedium3,bin,true,334427,142,4,0,0
1638552650595,4,TextSmall3,text,true,66009,140,1,0,0
1638552650759,27,ImageLarge3,bin,true,768842,141,0,0,0
1638552650775,19,TextMedium3,text,true,581702,141,2,0,0
1638552650943,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552650952,3,TextSmall3,text,true,66009,140,1,0,0
1638552651023,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552651204,8,ImageSmall3,bin,true,89020,141,5,0,0
1638552651188,45,AudioLarge3,bin,true,1693697,140,1,0,0
1638552651382,5,ImageSmall3,bin,true,89020,141,2,0,0
1638552651372,25,TextMedium3,text,true,581702,141,1,0,0
1638552651452,56,TextLarge3,text,true,1253904,140,1,0,0
1638552651616,2,TextSmall3,text,true,66009,140,1,0,0
1638552651633,60,AudioLarge3,bin,true,1693697,140,1,0,0
1638552651810,28,ImageMedium3,bin,true,334427,142,14,0,0
1638552651881,56,TextMedium3,text,true,581702,141,34,0,0
1638552651802,157,AudioMedium3,bin,true,1693697,140,18,0,0
1638552651790,176,AudioLarge3,bin,true,1693698,140,3,0,2
1638552652046,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552652062,111,AudioLarge3,bin,true,1693697,140,1,0,0
1638552652303,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552652315,58,TextLarge3,text,true,1253904,140,1,0,0
1638552652327,64,AudioMedium3,bin,true,1693697,140,1,0,0
1638552652395,69,AudioLarge3,bin,true,1693697,140,2,0,0
1638552652559,21,ImageLarge3,bin,true,768842,141,1,0,0
1638552652577,7,TextSmall3,text,true,66009,140,4,0,0
1638552652908,15,ImageSmall3,bin,true,89020,141,6,0,0
1638552652830,103,AudioSmall3,bin,true,1693697,140,1,0,0
1638552652838,108,TextLarge3,text,true,1253904,140,1,0,0
1638552652816,150,AudioSmall3,bin,true,1693697,140,1,0,0
1638552653073,3,ImageSmall3,bin,true,89020,141,1,0,0
1638552653090,50,AudioLarge3,bin,true,1693697,140,1,0,0
1638552653344,5,ImageSmall3,bin,true,89020,141,1,0,0
1638552653352,44,ImageLarge3,bin,true,768842,141,0,0,0
1638552653330,80,TextLarge3,text,true,1253904,140,1,0,0
1638552653424,29,TextMedium3,text,true,581702,141,1,0,0
1638552653588,19,TextMedium3,text,true,581702,141,1,0,0
1638552653604,35,TextMedium3,text,true,581702,141,3,0,0
1638552653866,28,ImageLarge3,bin,true,768842,141,2,0,0
1638552653844,248,AudioSmall3,bin,true,1693697,140,1,0,0
1638552653857,236,AudioLarge3,bin,true,1693697,140,1,0,0
1638552653938,163,AudioLarge3,bin,true,1693697,140,27,0,0
1638552654118,57,ImageMedium3,bin,true,334427,142,3,0,0
1638552654101,110,AudioMedium3,bin,true,1693697,140,1,0,0
1638552654380,11,ImageSmall3,bin,true,89020,141,3,0,0
1638552654371,54,ImageLarge3,bin,true,768842,141,3,0,0
1638552654358,142,AudioMedium3,bin,true,1693697,140,1,0,0
1638552654450,55,TextMedium3,text,true,581702,141,2,0,0
1638552654631,25,ImageSmall3,bin,true,89020,141,5,0,0
1638552654614,61,AudioMedium3,bin,true,1693697,140,1,0,0
1638552654885,6,ImageSmall3,bin,true,89020,141,2,0,0
1638552654871,31,TextMedium3,text,true,581702,141,1,0,0
1638552654893,69,AudioSmall3,bin,true,1693697,140,3,0,0
1638552654965,91,TextLarge3,text,true,1253904,140,1,0,0
1638552655145,13,ImageSmall3,bin,true,89020,141,4,0,0
1638552655135,95,AudioSmall3,bin,true,1693697,140,2,0,0
1638552655478,67,ImageSmall3,bin,true,89020,141,2,0,0
1638552655385,181,AudioMedium3,bin,true,1693697,140,1,0,0
1638552655398,181,TextLarge3,text,true,1253904,140,2,0,0
1638552655407,177,AudioSmall3,bin,true,1693697,140,4,0,0
1638552655647,76,ImageLarge3,bin,true,768842,141,2,0,0
1638552655659,97,AudioLarge3,bin,true,1693697,140,1,0,0
1638552655921,18,TextMedium3,text,true,581702,141,2,0,0
1638552655912,27,ImageSmall3,bin,true,89020,141,1,0,0
1638552655900,84,AudioMedium3,bin,true,1693697,140,1,0,0
1638552655992,85,AudioMedium3,bin,true,1693697,140,1,0,0
1638552656156,25,ImageSmall3,bin,true,89020,141,12,0,0
1638552656173,126,AudioMedium3,bin,true,1693697,140,1,0,0
1638552656413,23,ImageLarge3,bin,true,768842,141,1,0,0
1638552656426,33,ImageSmall3,bin,true,89020,141,11,0,0
1638552656435,36,TextLarge3,text,true,1253904,140,6,0,0
1638552656511,17,ImageSmall3,bin,true,89020,141,1,0,0
1638552656670,23,ImageLarge3,bin,true,768842,141,1,0,0
1638552656687,7,TextSmall3,text,true,66009,140,3,0,0
1638552656927,5,ImageSmall3,bin,true,89020,141,1,0,0
1638552656940,26,ImageLarge3,bin,true,768842,141,1,0,0
1638552656951,21,TextMedium3,text,true,581702,141,2,0,0
1638552657021,150,AudioSmall3,bin,true,1693697,140,12,0,0
1638552657187,6,TextSmall3,text,true,66009,140,2,0,0
1638552657201,10,ImageMedium3,bin,true,334427,142,1,0,0
1638552657455,6,ImageSmall3,bin,true,89020,141,2,0,0
1638552657464,10,ImageSmall3,bin,true,89020,141,0,0,0
1638552657441,56,TextLarge3,text,true,1253904,140,1,0,0
1638552657539,52,AudioSmall3,bin,true,1693697,140,1,0,0
1638552657698,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552657715,54,AudioLarge3,bin,true,1693697,140,1,0,0
1638552657968,34,ImageLarge3,bin,true,768842,141,2,0,0
1638552657977,128,AudioMedium3,bin,true,1693697,140,3,0,0
1638552657955,224,AudioMedium3,bin,true,1693697,140,1,0,0
1638552658229,86,ImageMedium3,bin,true,334427,142,34,0,0
1638552658049,278,AudioLarge3,bin,true,1693696,140,56,0,0
1638552658212,215,AudioMedium3,bin,true,1693697,140,2,0,0
1638552658482,32,ImageMedium3,bin,true,334427,142,2,0,0
1638552658492,79,ImageLarge3,bin,true,768842,141,1,0,0
1638552658563,11,ImageMedium3,bin,true,334426,142,2,0,0
1638552658468,129,AudioSmall3,bin,true,1693697,140,2,0,0
1638552658726,66,AudioLarge3,bin,true,1693697,140,1,0,0
1638552658744,69,AudioMedium3,bin,true,1693697,140,3,0,0
1638552658996,6,TextSmall3,text,true,66009,140,3,0,0
1638552658983,133,TextLarge3,text,true,1253904,140,0,0,0
1638552659005,180,TextMedium3,text,true,581702,141,1,0,0
1638552659076,116,ImageMedium3,bin,true,334426,142,11,0,0
1638552659240,16,TextSmall3,text,true,66009,140,2,0,0
1638552659257,75,AudioLarge3,bin,true,1693697,140,3,0,0
1638552659511,32,TextMedium3,text,true,581702,141,2,0,0
1638552659497,49,TextLarge3,text,true,1253904,140,1,0,0
1638552659519,40,TextMedium3,text,true,581702,141,3,0,0
1638552659590,56,TextLarge3,text,true,1253903,140,1,0,0
1638552659771,4,TextSmall3,text,true,66009,140,2,0,0
1638552659754,51,AudioMedium3,bin,true,1693697,140,1,0,0
1638552660024,23,TextSmall3,text,true,66009,140,7,0,0
1638552660033,200,ImageLarge3,bin,true,768842,141,6,0,0
1638552660011,233,AudioLarge3,bin,true,1693697,140,3,0,0
1638552660104,169,AudioLarge3,bin,true,1693696,140,3,0,0
1638552660268,19,ImageMedium3,bin,true,334427,142,3,0,0
1638552660285,17,TextMedium3,text,true,581702,141,3,0,0
1638552660538,35,ImageMedium3,bin,true,334427,142,1,0,0
1638552660525,110,AudioSmall3,bin,true,1693697,140,2,0,0
1638552660547,174,TextLarge3,text,true,1253904,140,1,0,0
1638552660618,107,AudioMedium3,bin,true,1693696,140,17,0,0
1638552660785,20,TextMedium3,text,true,581702,141,1,0,0
1638552660799,57,AudioSmall3,bin,true,1693697,140,2,0,0
1638552661052,38,ImageSmall3,bin,true,89020,141,6,0,0
1638552661132,211,TextLarge3,text,true,1253903,140,15,0,0
1638552661061,313,TextLarge3,text,true,1253904,140,10,0,0
1638552661039,379,AudioSmall3,bin,true,1693697,140,2,0,0
1638552661297,130,TextLarge3,text,true,1253904,140,13,0,0
1638552661313,156,AudioMedium3,bin,true,1693697,140,13,0,0
1638552661553,17,TextMedium3,text,true,581702,141,1,0,0
1638552661646,66,TextMedium3,text,true,581701,141,29,0,0
1638552661566,175,AudioMedium3,bin,true,1693697,140,24,0,0
1638552661575,190,AudioMedium3,bin,true,1693697,140,3,0,0
1638552661827,61,ImageLarge3,bin,true,768842,141,3,0,0
1638552661810,79,AudioLarge3,bin,true,1693697,140,1,0,0
1638552662081,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552662089,27,ImageLarge3,bin,true,768842,141,2,0,0
1638552662067,103,TextLarge3,text,true,1253904,140,1,0,0
1638552662160,69,AudioMedium3,bin,true,1693696,140,3,0,0
1638552662324,2,TextSmall3,text,true,66009,140,0,0,0
1638552662341,2,TextSmall3,text,true,66009,140,1,0,0
1638552662675,48,ImageMedium3,bin,true,334391,142,9,0,0
1638552662595,172,TextLarge3,text,true,1253904,140,1,0,0
1638552662838,10,ImageMedium3,bin,true,334427,142,1,0,0
1638552662603,266,AudioSmall3,bin,true,1693697,140,3,0,0
1638552662861,22,TextMedium3,text,true,581702,141,3,0,0
1638552662581,319,AudioMedium3,bin,true,1693697,140,1,0,0
1638552663189,39,ImageSmall3,bin,true,89021,141,29,0,19
1638552663117,122,ImageLarge3,bin,true,768842,141,1,0,0
1638552663108,135,AudioMedium3,bin,true,1693697,140,1,0,0
1638552663096,178,AudioLarge3,bin,true,1693697,140,1,0,0
1638552663352,11,ImageMedium3,bin,true,334427,142,0,0,0
1638552663369,36,TextLarge3,text,true,1253904,140,1,0,0
1638552663609,20,TextMedium3,text,true,581702,141,1,0,0
1638552663631,9,ImageSmall3,bin,true,89020,141,3,0,0
1638552663622,126,AudioSmall3,bin,true,1693697,140,3,0,0
1638552663702,125,TextLarge3,text,true,1253904,140,15,0,0
1638552663793,101,AudioSmall3,bin,true,1693698,140,31,0,30
1638552663883,83,AudioMedium3,bin,true,1693697,140,5,0,0
1638552663871,95,AudioSmall3,bin,true,1693697,140,1,0,0
1638552664137,4,TextSmall3,text,true,66009,140,1,0,0
1638552664146,10,TextSmall3,text,true,66009,140,1,0,0
1638552664123,41,ImageLarge3,bin,true,768842,141,1,0,0
1638552664302,3,TextSmall3,text,true,66009,140,1,0,0
1638552664390,27,ImageLarge3,bin,true,768842,141,1,0,0
1638552664477,41,TextMedium3,text,true,581702,141,2,0,0
1638552664484,71,AudioLarge3,bin,true,1693697,140,1,0,0
1638552664724,77,TextLarge3,text,true,1253904,140,1,0,0
1638552664737,108,AudioSmall3,bin,true,1693697,140,7,0,0
1638552664746,127,AudioLarge3,bin,true,1693697,140,6,0,0
1638552664903,64,AudioLarge3,bin,true,1693697,140,1,0,0
1638552665067,89,ImageLarge3,bin,true,768842,141,10,0,0
1638552664991,186,AudioMedium3,bin,true,1693697,140,1,0,0
1638552665085,133,AudioMedium3,bin,true,1693697,140,15,0,0
1638552665323,14,ImageMedium3,bin,true,334427,142,1,0,0
1638552665338,15,ImageMedium3,bin,true,334427,142,1,0,0
1638552665346,24,ImageLarge3,bin,true,768842,141,3,0,0
1638552665502,59,AudioMedium3,bin,true,1693697,140,1,0,0
1638552665591,46,TextLarge3,text,true,1253904,140,1,0,0
1638552665667,3,TextSmall3,text,true,66009,140,1,0,0
1638552665684,3,TextSmall3,text,true,66009,140,0,0,0
1638552665925,12,ImageMedium3,bin,true,334427,142,1,0,0
1638552665946,30,TextMedium3,text,true,581702,141,1,0,0
1638552665937,58,TextLarge3,text,true,1253904,140,1,0,0
1638552666192,91,AudioMedium3,bin,true,1693697,140,2,0,0
1638552666284,10,ImageSmall3,bin,true,89020,141,3,0,0
1638552666268,27,ImageMedium3,bin,true,334427,142,7,0,0
1638552666103,198,AudioLarge3,bin,true,1693697,140,1,0,0
1638552666538,6,ImageSmall3,bin,true,89020,141,3,0,0
1638552666546,33,ImageLarge3,bin,true,768841,141,1,0,0
1638552666525,77,AudioSmall3,bin,true,1693697,140,1,0,0
1638552666704,2,ImageSmall3,bin,true,89020,141,0,0,0
1638552666791,50,AudioMedium3,bin,true,1693697,140,0,0,0
1638552666868,33,TextMedium3,text,true,581702,141,1,0,0
1638552666884,18,ImageSmall3,bin,true,89020,141,2,0,0
1638552667136,4,TextSmall3,text,true,66009,140,2,0,0
1638552667147,9,TextSmall3,text,true,66008,140,6,0,0
1638552667125,39,ImageLarge3,bin,true,768842,141,1,0,0
1638552667303,2,TextSmall3,text,true,66009,140,1,0,0
1638552667391,48,AudioMedium3,bin,true,1693697,140,1,0,0
1638552667467,4,ImageSmall3,bin,true,89020,141,1,0,0
1638552667488,6,ImageSmall3,bin,true,89020,141,1,0,0
1638552667738,41,TextSmall3,text,true,66009,140,6,0,0
